document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED241_RP-9457 PTC I-EMTS Master Test Strategy.2012.12.03.txt	0.0330339
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED272_VendorPckg_ITCSM 1.1.2.1 Test Harness User Guide.txt	0.03291652
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED097_S-9354 Edge Message Protocol v1.1.20140317.txt	0.03249448
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED221_RP-9203 AEI Reader Equipment Requirements.2010_10_20.v1.0.txt	0.03189158
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED051_PTC implementation plan - SCR.txt	0.03176929
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED051_PTC implementation plan - SCR1.txt	0.03176929
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED097_S-9354 - Revised v1.1 - Draft Edge Message Protocol 04.01.2013.txt	0.03176124
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED048_PTC implementation plan - NS.txt	0.03164526
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED048_PTC implementation plan - NS1.txt	0.03164526
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDVVV_Reactive Enforcement.txt	0.03114253
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDZZZ_TTCI-EICPRT-004 PMP Appendix A SOW Rev. 2.3a.txt	0.03109654
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDZZZ_TTCI-EICPRT-004 PMP Appendix A SOW Rev. 2.3a1.txt	0.03109654
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED133_S-918A AEI Site-to-Host Consist Report Format.2010_01_05.v1.2.txt	0.03099184
